schema_version,evaluation_protocol,model,mode,seed,training_scope,generation_seed,split,state_id,trajectory_id,target_parent_asin,scenario_type,scenario_state,turn,turn_bucket,has_other_answer,supervision_weight,supervision_weight_band,candidate_width,survivor_width_bucket,survivor_sha256,state_evidence_sha256,context_sha256,target_rank,reciprocal_rank,hit_at_1,hit_at_5,hit_at_10,rank_percentile,pairwise_accuracy
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8662:2,8662,B000RNK9QK,buying,buying,3,early,False,0.6666666666666666,medium,10,<=10,3994ddf989ea23c6cf77c2c93d7cc171e03f29b401e2fc340cb26e9abfa120e8,0012f512d13f2e1740b668bb5acdd86109eca9b3f574e3c62b80291e4ef94d4c,0b3b0618dcef0f4538f0d4d096f4d877c63191b09265e425063c746404110ac8,6,0.16666666666666666,0,0,1,0.5555555555555556,0.4444444444444444
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8664:0,8664,B087R16HCP,browsing,exploring_unknown,1,early,False,0.05,low,6,<=10,91757f62a87796a546e0f249d07125ab88b23ba75df26314124772c9f7d44f65,460b3ef09bfa12fedd41801f981df46e987f1de00cf3aa143cea02c0a3d576aa,9dc51c4dccc398b7a39302ede580a15aec44ec03d2f43446ad7f149b2828d2ce,6,0.16666666666666666,0,0,1,1.0,0.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8680:0,8680,B00NJ43V50,browsing,exploring_unknown,1,early,False,0.05,low,586,>200,5e14681e4c5537e077855161b39234fd618aa3bc980ac4090674b9f068e95ec5,da1e9c1c0bafef33361b8d66a4d567760b1331e0c872eee4d9a504385e6e9a6b,80301c9f56c069d8e9fb8989113a286358d11949ac7fdd89c53b0be07701e6ea,484,0.002066115702479339,0,0,0,0.8256410256410256,0.1752136752136752
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8680:1,8680,B00NJ43V50,browsing,browsing,2,early,False,0.05,low,586,>200,5e14681e4c5537e077855161b39234fd618aa3bc980ac4090674b9f068e95ec5,3ea822412b12214e80a51d74fc8a6a7096bc7eff08290bad6b2c1955df36750b,d5eb4ce071fae3d8b46df676173d9b8e5b5669938fe331d687d153f8e8c94b98,484,0.002066115702479339,0,0,0,0.8256410256410256,0.1752136752136752
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8680:2,8680,B00NJ43V50,browsing,browsing,3,early,False,0.05,low,586,>200,5e14681e4c5537e077855161b39234fd618aa3bc980ac4090674b9f068e95ec5,34414eb041f7d90aeb9d710cbd9d7d18f417330de5cc69c29160f1fb02bf763c,d5eb4ce071fae3d8b46df676173d9b8e5b5669938fe331d687d153f8e8c94b98,484,0.002066115702479339,0,0,0,0.8256410256410256,0.1752136752136752
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8680:3,8680,B00NJ43V50,browsing,browsing,4,middle,False,0.6666666666666666,medium,11,11-50,4c48f93236ed7ab7f764aef1e242eecf7101f955d7080e94db1430c3ee411cd7,a376a41d19a12fa4465eeb35718f38931e30e8601fdbc00102d4f4cd8c36894c,ad79f5e477a9f0f6e5847cf0dea3ab564c825397cc92bb0ad3fc5c8631a0fe5b,5,0.2,0,1,1,0.4,0.65
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8680:4,8680,B00NJ43V50,browsing,browsing,5,middle,False,0.6666666666666666,medium,11,11-50,4c48f93236ed7ab7f764aef1e242eecf7101f955d7080e94db1430c3ee411cd7,1843b420e804216857f68536d2919a3738f45e259c80aaf5d81166b2e311bbab,ad79f5e477a9f0f6e5847cf0dea3ab564c825397cc92bb0ad3fc5c8631a0fe5b,5,0.2,0,1,1,0.4,0.65
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8680:5,8680,B00NJ43V50,browsing,browsing,6,middle,True,1.0,high,2,<=10,7ee650498028478ea554381aca46aa0a82842d66c147a9be9a8b6d36a259b5d2,8ef4917827df80f5aa4a8878f3e125898d7e86109fbc50b48caa012c75d3c852,dbc0a502819b42441979e99eb2f8b46872a27d635da7194fa13f65d651443e0d,2,0.5,0,1,1,1.0,0.5
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8697:0,8697,B074VTHG8P,buying,buying,1,early,False,0.3333333333333333,medium,1,<=10,5ed53530d77c7e1d330e6314ca592ad728443992b4681ad6f5eb5707ba847d4c,50b38df2ab0d146e54daedb658022b6ba6c2460006e001cbc23d41ca8329d713,325c5b3f25cbc390a6f8e5ad741aae3e0076bc2950dfe7b65d17ffa84a1f7f5a,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8706:0,8706,B00B01ZLIO,browsing,exploring_unknown,1,early,False,0.05,low,545,>200,5c47e713e383e5b6a65948c0ef2e7d571814fc95d57730d51878a43cc128ed88,066dfaf1d3edfb5977680f7cdcf4713f6ff6ef62578bb9be916869e97285f9d5,3291a721988929e8befe643f88085d0920a4e4ebd86a3be2aa116333cb4f2db9,41,0.024390243902439025,0,0,0,0.07352941176470588,0.9264705882352942
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8706:1,8706,B00B01ZLIO,browsing,browsing,2,early,False,0.3333333333333333,medium,43,11-50,529b9fb1fecbb85570d1ea710a7ee0245ef7264b7d582ad0dd6f56f35616fb4d,c47695fada8ea8352800a77c7d3c0b73f05a53744795ff5b1475c8554160b00e,777d6e9e54328bbb3d73d784ac364e49583876e0960503acb73a0051f609c2fa,21,0.047619047619047616,0,0,0,0.47619047619047616,0.5238095238095238
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8706:2,8706,B00B01ZLIO,browsing,browsing,3,early,False,0.3333333333333333,medium,43,11-50,529b9fb1fecbb85570d1ea710a7ee0245ef7264b7d582ad0dd6f56f35616fb4d,ab0095d640103a2d3666049614f0b4d6547d50916c318e81a4c6abda68ae301d,777d6e9e54328bbb3d73d784ac364e49583876e0960503acb73a0051f609c2fa,21,0.047619047619047616,0,0,0,0.47619047619047616,0.5238095238095238
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8706:3,8706,B00B01ZLIO,browsing,browsing,4,middle,False,1.0,high,1,<=10,600a1c08123f11c4de450fc64d5187551b1be7b0aed643a055e9002bfe7f9691,c888842a5f50bd3a3479395162f030f8b70cb225646bdf8943f51d2cd1d2ad52,b814c4631c315b2fa3fc71e4a0323566f57be2b86702d6420a6acf3787b2f4fb,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8719:0,8719,B0786Y58T8,buying,buying,1,early,False,0.3333333333333333,medium,271,>200,aeaef058ce3bcefd43525bd416f0174e54443a747e7709042929549840feb5c9,09a82b078dc4946ca9156599619629e37d7a050194f206dcddaa18be79152ebb,2a994b1829e2d46adb0454ccfa6378b6898efd1d6a099fae73f44e1d29a03708,51,0.0196078431372549,0,0,0,0.18518518518518517,0.8148148148148148
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8719:1,8719,B0786Y58T8,buying,buying,2,early,False,0.3333333333333333,medium,271,>200,aeaef058ce3bcefd43525bd416f0174e54443a747e7709042929549840feb5c9,befb569ad7c86cdc494a17d8c7f86a9ebb2d74cdfc4d4829aacea970705a5f6c,2a994b1829e2d46adb0454ccfa6378b6898efd1d6a099fae73f44e1d29a03708,51,0.0196078431372549,0,0,0,0.18518518518518517,0.8148148148148148
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8719:2,8719,B0786Y58T8,buying,buying,3,early,False,0.3333333333333333,medium,271,>200,aeaef058ce3bcefd43525bd416f0174e54443a747e7709042929549840feb5c9,24eb58e6e829695e987530033b910adce66dfd0b660626684248a8995bdc6597,2a994b1829e2d46adb0454ccfa6378b6898efd1d6a099fae73f44e1d29a03708,51,0.0196078431372549,0,0,0,0.18518518518518517,0.8148148148148148
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8719:3,8719,B0786Y58T8,buying,buying,4,middle,False,0.6666666666666666,medium,3,<=10,4dc8ea084fa3b8529496573caafa8fb23eb5cfe47258a3bfa358b2fa420ac496,0763dd02b954161f71dfb3540291595b8322bf95164899e2a4e9c6d87762f3d8,1fa9a9759d39002b6c892bfffab18d1c9e65a678b5e45320a95dd7c6f1ef41fc,1,1.0,1,1,1,0.0,1.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8725:0,8725,B072M62GNG,buying,buying,1,early,False,0.3333333333333333,medium,1,<=10,fdc16048793721f1982e7596fbb1790d7035720d0171a66a282f6f02b2dcce49,b4999cbd029ffa149a4da65362ea25f095965966c27060abe04b3f1aeaf558e9,35a7b713700024c3148b861ea25424f75d256086d385cc379baee9b3fab0f6e1,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8725:1,8725,B072M62GNG,buying,buying,2,early,False,0.3333333333333333,medium,1,<=10,fdc16048793721f1982e7596fbb1790d7035720d0171a66a282f6f02b2dcce49,770f1f8423befe6eea521cdda8c8a628bf076761450b9ee4177e1cd13b1c2638,35a7b713700024c3148b861ea25424f75d256086d385cc379baee9b3fab0f6e1,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8725:2,8725,B072M62GNG,buying,buying,3,early,False,0.3333333333333333,medium,1,<=10,fdc16048793721f1982e7596fbb1790d7035720d0171a66a282f6f02b2dcce49,dd0b258b307d1da2612fffe37a1e8675cc697f07dfe47715faa996f7c749f641,35a7b713700024c3148b861ea25424f75d256086d385cc379baee9b3fab0f6e1,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8725:3,8725,B072M62GNG,buying,buying,4,middle,False,0.3333333333333333,medium,1,<=10,fdc16048793721f1982e7596fbb1790d7035720d0171a66a282f6f02b2dcce49,fd31bea3dd5450273abf61a460ed959cdecee8605db0f936358a7924ed87a952,aa5217a915529646a39ecbd28fbdcfd0ab21756d17a47a19f616d8c36608c178,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8725:4,8725,B072M62GNG,buying,buying,5,middle,False,0.3333333333333333,medium,1,<=10,fdc16048793721f1982e7596fbb1790d7035720d0171a66a282f6f02b2dcce49,38f6999f758d572e9c9625bd6c6fa332c6fb145859218baad0ef193df92de535,aa5217a915529646a39ecbd28fbdcfd0ab21756d17a47a19f616d8c36608c178,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8725:5,8725,B072M62GNG,buying,buying,6,middle,True,1.0,high,1,<=10,fdc16048793721f1982e7596fbb1790d7035720d0171a66a282f6f02b2dcce49,9cf6ea201a2629c5fbb5d226b23114a95eb0fee02f967718408309f2166180a9,68e7530a1129910943189019460f65c46bebbc40bf039608c2896c0a2b8febdd,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8736:0,8736,B072BMBL21,boundary,exploring_unknown,1,early,False,0.05,low,538,>200,588e0cdffd88522f3e566910fca8ead985d1f7e4225da1f0f927a4a3d4172746,517784739930153c150177c5eeaf3047b9b0248c611f98786ffced08c8ba7d1d,90ccd49ca7ee8a7211b9663e8d04e399ec4e8ae55ea9c50042b2954a8ce4bd59,393,0.002544529262086514,0,0,0,0.7299813780260708,0.26908752327746743
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8736:1,8736,B072BMBL21,boundary,boundary,2,early,False,0.05,low,538,>200,588e0cdffd88522f3e566910fca8ead985d1f7e4225da1f0f927a4a3d4172746,e992f8a90e88ca1e825df0dc7e1553f2ad647afa63d6be96bc6f8ae9c66e2720,97d7352979b2f04eff8df5786765510292d8cfa47519fd9ec3c152c2762c1f5e,393,0.002544529262086514,0,0,0,0.7299813780260708,0.26908752327746743
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8736:2,8736,B072BMBL21,boundary,boundary,3,early,False,0.05,low,538,>200,588e0cdffd88522f3e566910fca8ead985d1f7e4225da1f0f927a4a3d4172746,86a2b168bb90903f16ed55a1fb13d9c345e202b13d74ea33b8d38e5ea239f8d2,97d7352979b2f04eff8df5786765510292d8cfa47519fd9ec3c152c2762c1f5e,393,0.002544529262086514,0,0,0,0.7299813780260708,0.26908752327746743
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8736:3,8736,B072BMBL21,boundary,boundary,4,middle,False,0.6666666666666666,medium,13,11-50,9fe6f74609cd1bd7a37c3cbcaaa07612b572b4dea427a00810bdffdd8e120f48,1f5ed3bdb9dc5a3cd7fffe42b203d5c4b26ca8ed1c34c47756909a7735fd53fc,28024386e1df5e4b0a1032f00a3db45ff20fb8f355f1f251f40fc587dc34cab9,5,0.2,0,1,1,0.3333333333333333,0.625
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8736:4,8736,B072BMBL21,boundary,boundary,5,middle,False,1.0,high,10,<=10,e258cf3fcbdf7422ebc6e34ece3b21c6755903afa4cd8cc0d4fbbad9e0f48ff1,b7d8ced9a50b9c445e734aac44df997720c29e8c9f582bde579719b91eb09f64,daa23bc1b390b398df182c993a6c6c7883dacf9012fd6c6d4218a578a46fedfd,3,0.3333333333333333,0,1,1,0.2222222222222222,0.7222222222222222
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:0,8740,B0BFHSWJH8,browsing,exploring_unknown,1,early,False,0.05,low,329,>200,a145ddf73390dcd2f0879e64747b87e5f12f49091e37d46a137dc0cde3a66572,7b653052c3dad6c05cbf16bb3088a6232bcf6366cabc8c3d3d689b2a6c43a50c,cd4e754ca7f3641a90e9da768f4c60f21b2fcf370721399cfef9b08788638459,143,0.006993006993006993,0,0,0,0.4329268292682927,0.5670731707317073
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:1,8740,B0BFHSWJH8,browsing,browsing,2,early,False,0.05,low,329,>200,a145ddf73390dcd2f0879e64747b87e5f12f49091e37d46a137dc0cde3a66572,b4d2ed014d211e816153d22b8f01fdb4feb57b7ddedee9bf61abb5678bb5a086,ba007fd0146aef59aab4f049b7af45186bcb4f3fb5c075c173ac51cd6eae998d,143,0.006993006993006993,0,0,0,0.4329268292682927,0.5670731707317073
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:2,8740,B0BFHSWJH8,browsing,browsing,3,early,False,0.3333333333333333,medium,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,9f90afdadac20e8ddacfea007e9bbeee5c73be4c41cdc009f633fcb234411317,00e80a1bc4717a3ae323fdaabe9e55306c0f24a6dcb6e681491e6b5b809e7b3b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:3,8740,B0BFHSWJH8,browsing,browsing,4,middle,False,0.6666666666666666,medium,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,e2ab079c5f914c2f8e0527e8698b60286fd73142adc84f859e100acd7695303b,4a8fe53464a545c530db95f8b3c1f471f643c4b14c5943601a623c5cdd1e7132,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:4,8740,B0BFHSWJH8,browsing,browsing,5,middle,False,0.6666666666666666,medium,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,4fd7c45c3cc7a867117bc77dcba3ef5c77c3c932714e692a8c1a0056fc3e134f,4a8fe53464a545c530db95f8b3c1f471f643c4b14c5943601a623c5cdd1e7132,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:5,8740,B0BFHSWJH8,browsing,browsing,6,middle,False,0.6666666666666666,medium,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,08b6b583ec74b6ac7e2344df870de53d5ee708a4112a9477f2658159213097a6,4a8fe53464a545c530db95f8b3c1f471f643c4b14c5943601a623c5cdd1e7132,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:6,8740,B0BFHSWJH8,browsing,browsing,7,late,False,0.6666666666666666,medium,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,cc98d9037f22bb17cfd00443c9f0161041d970fc592bcc96c9301d8bc62f095f,8c757aeb15819735df07f474620ddcfb1f3ea4fd4c1127bae47511cbc128ac5b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:7,8740,B0BFHSWJH8,browsing,browsing,8,late,False,0.6666666666666666,medium,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,31eda2684843e47de39e27ffb3b07b69f0fea1c619fdfdda933a44b9a1d47f23,8c757aeb15819735df07f474620ddcfb1f3ea4fd4c1127bae47511cbc128ac5b,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:8,8740,B0BFHSWJH8,browsing,browsing,9,late,False,1.0,high,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,0394ef8719f09718800177589e8acb6b638a4a87685494101fc9e7500e027953,cde2d03b924c25292874ab23c9fc1c63ba34f67b2574732894acc4341f3e7884,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8740:9,8740,B0BFHSWJH8,browsing,browsing,10,late,False,1.0,high,1,<=10,118d31bae7684b13362210495cebd33a78a60e11ce53350825e374086cce5e37,776fd1392676a98293e5df610dfd90a9d6e76101cff887b6be4a391a9331d65b,cde2d03b924c25292874ab23c9fc1c63ba34f67b2574732894acc4341f3e7884,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8748:0,8748,B00BVP1P48,buying,buying,1,early,False,0.3333333333333333,medium,70,51-200,12c3061328ce4305aacbaad51e7a66f325338178098553c4bb123df6f153a891,3083d183ba83764bcfe943a1c09c132378f73c8de3f6511a98aee87a1612fb89,638a8f4ed47e34571303df34dac0c488fdb75ca6ebdcb2e04e6b3f4e7d5806c0,26,0.038461538461538464,0,0,0,0.36231884057971014,0.6376811594202898
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8748:1,8748,B00BVP1P48,buying,buying,2,early,False,0.3333333333333333,medium,70,51-200,12c3061328ce4305aacbaad51e7a66f325338178098553c4bb123df6f153a891,b24b020a60be236511fd843b42d388679d1cd9e1a7c76ac33ea0acacc0274c12,638a8f4ed47e34571303df34dac0c488fdb75ca6ebdcb2e04e6b3f4e7d5806c0,26,0.038461538461538464,0,0,0,0.36231884057971014,0.6376811594202898
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8748:2,8748,B00BVP1P48,buying,buying,3,early,True,1.0,high,14,11-50,9959212b902eadb2fe286a1004c737521493dfcd98ebbd9541c694daba280194,151abd301c06db2f6d8a68ab7f08a06b22fe5dc9fab09b2fd120357a94982f2b,6d09f89cf596d04292692e3461e15fb09fe8b79aacd3fa9afc617c5d40f10ad7,6,0.16666666666666666,0,0,1,0.38461538461538464,0.6153846153846154
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8748:3,8748,B00BVP1P48,buying,buying,4,middle,True,1.0,high,14,11-50,9959212b902eadb2fe286a1004c737521493dfcd98ebbd9541c694daba280194,c4e4ce8c3d22bed2fb8c41534bb6470561d6885ceec6a4425b9ed655c2a2c4ba,79c0427303eb0e7a03845dd3b67c4bfd46cd756ec13d5511b489767a16365515,6,0.16666666666666666,0,0,1,0.38461538461538464,0.6153846153846154
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8748:4,8748,B00BVP1P48,buying,buying,5,middle,True,1.0,high,14,11-50,9959212b902eadb2fe286a1004c737521493dfcd98ebbd9541c694daba280194,fca42ce77113b5415d966f066742bf3446294faf329773aa2f0470a45663fbce,79c0427303eb0e7a03845dd3b67c4bfd46cd756ec13d5511b489767a16365515,6,0.16666666666666666,0,0,1,0.38461538461538464,0.6153846153846154
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8748:5,8748,B00BVP1P48,buying,buying,6,middle,True,1.0,high,14,11-50,9959212b902eadb2fe286a1004c737521493dfcd98ebbd9541c694daba280194,c3a0f990a352df1307c30fe3640b8b526a0e041e215bb67e889e7b137c3ca4f9,79c0427303eb0e7a03845dd3b67c4bfd46cd756ec13d5511b489767a16365515,6,0.16666666666666666,0,0,1,0.38461538461538464,0.6153846153846154
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8761:0,8761,B099RZ5S1S,browsing,exploring_unknown,1,early,False,0.05,low,57,51-200,1d6c903fc2a0ec6ff0df41b0563550b8286f113f6e4c6ea72851b47205efe7cb,cd77f56ecdd20e21707225858d5faeab60e22a25db53e280cf49687a76abd47c,42383bbf063d567beab2b263dd740487a7c79a50c9438df4775e4af90a4d9b76,5,0.2,0,1,1,0.07142857142857142,0.9285714285714286
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8761:1,8761,B099RZ5S1S,browsing,browsing,2,early,False,0.3333333333333333,medium,16,11-50,1577fa8c22818bb880b8b7cc44d8437810f6c36af80b0aa4416ebbc6c974aedf,d3485da69cf602727fb16f42a448aafb66ce9d80c29a5fb9b4db8fd2304b9cfd,ab12afe9db8ae90ff9a4fb6f57a44ed8c7f51b3df81a39180f80c870f09b8567,1,1.0,1,1,1,0.0,1.0
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8761:2,8761,B099RZ5S1S,browsing,browsing,3,early,False,1.0,high,1,<=10,fb594dd5ad7d92cc5302f175307f3a2cdcbf81b4608d3ce2a2253c9d891493e5,34b7c5117db21bd4991e2072788443a071b0195f671ea848ec746083806b380e,958d651d1809e5ef1c9ce17afd45b76a55892e4f3253f30a560a38a6cfbe0f2a,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8773:0,8773,B00CZ8I8R2,buying,buying,1,early,False,0.3333333333333333,medium,63,51-200,a17102c29c9dfeacb0c39b21ac6ad4f1ab3fef7f05592e2d180f5cb75c9b728f,540b93d87be5cd516597c70379211caf812b6127e900b399155940e62df777f5,87bebb3d42d5855c5eb47ad396539686b3278305d2fa2a0a7203c4277e5aa361,12,0.08333333333333333,0,0,0,0.1774193548387097,0.8225806451612904
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8773:1,8773,B00CZ8I8R2,buying,buying,2,early,False,0.3333333333333333,medium,63,51-200,a17102c29c9dfeacb0c39b21ac6ad4f1ab3fef7f05592e2d180f5cb75c9b728f,6ce8417851c24c14963c326e1c4f79c27f03659808f3f76ab28e3bd8822bb59a,87bebb3d42d5855c5eb47ad396539686b3278305d2fa2a0a7203c4277e5aa361,12,0.08333333333333333,0,0,0,0.1774193548387097,0.8225806451612904
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8773:2,8773,B00CZ8I8R2,buying,buying,3,early,False,0.6666666666666666,medium,4,<=10,67300ea5bd168e07235aa70c715ee3b0f19d088a3114033c5683617cd6e27e9d,ceef0c92126859a915edcb863436ff8fd1d4cfce13cf73d38e27f32eca0770b0,1e2ae06f71315c356b99944709d93fb7c11397b135d854f08480a7dcdf057823,2,0.5,0,1,1,0.3333333333333333,0.6666666666666666
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:0,8787,B019DM90PQ,browsing,exploring_unknown,1,early,False,0.05,low,203,>200,7b0a3b65d4b5cb5210daae243c3e5564f6a01b577bfb032841f36689ed3dfe5b,53b4480b5d20437877368479e948a7110ff80e22c740e75ca16bbc862d301a80,65d1c5134ad6a6ba5ed7f9c359ff63e3210c9097f1930e03847bd37aadce0b14,108,0.009259259259259259,0,0,0,0.5297029702970297,0.47029702970297027
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:1,8787,B019DM90PQ,browsing,browsing,2,early,False,0.05,low,203,>200,7b0a3b65d4b5cb5210daae243c3e5564f6a01b577bfb032841f36689ed3dfe5b,8dcfae6a964dcd052b7331907b1561f9dad9aa234aec8b419d6c00b8628dbe2b,2507d78289dc805fb57f0cb91d315c2d08953527b96a593339763c03d33bd1a6,108,0.009259259259259259,0,0,0,0.5297029702970297,0.47029702970297027
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:2,8787,B019DM90PQ,browsing,browsing,3,early,False,0.3333333333333333,medium,162,51-200,0afab0670b748cb64c693e4c54d7a4cf1cbeba139ae7be07cffa11b220147292,02a645ff1bb64fb3715615e652af668ba1eea678cb83bc93ef2a61623a4edc6a,107bb7d4c235d4d7547fe50eb0b0b07230bd9175d97e60a28d217c058cb1024d,68,0.014705882352941176,0,0,0,0.4161490683229814,0.5838509316770186
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:3,8787,B019DM90PQ,browsing,browsing,4,middle,False,1.0,high,1,<=10,c2b2f4236067176d6aa2028d3b994da1fea24a5b3244b6e817da1dddaf14b23c,551bb7a413f4a3dbe20fe25b8eac5964e9a768f089acf206e1927385cd0dbac1,bcb7a88d752cd373e08d85b735f95b2dc83f7034b4fa6833e141cefb18ab8ebe,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:4,8787,B019DM90PQ,browsing,browsing,5,middle,False,1.0,high,1,<=10,c2b2f4236067176d6aa2028d3b994da1fea24a5b3244b6e817da1dddaf14b23c,699bfa7cfa9f8d2936d38748eef48e86d20f85f83d4d8a04f37a7179bd47cd6d,bcb7a88d752cd373e08d85b735f95b2dc83f7034b4fa6833e141cefb18ab8ebe,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:5,8787,B019DM90PQ,browsing,browsing,6,middle,False,1.0,high,1,<=10,c2b2f4236067176d6aa2028d3b994da1fea24a5b3244b6e817da1dddaf14b23c,6c6c0b8b7677a714de7f378eba3c3be71b0192293f0703108d3100da384d3250,bcb7a88d752cd373e08d85b735f95b2dc83f7034b4fa6833e141cefb18ab8ebe,1,1.0,1,1,1,0.0,
1,exact_full_survivor_ranker_only_v1,candidate,fm,2027,train_only,2026,validation,8787:6,8787,B019DM90PQ,browsing,browsing,7,late,False,1.0,high,1,<=10,c2b2f4236067176d6aa2028d3b994da1fea24a5b3244b6e817da1dddaf14b23c,67eacdd77ff38070d1ceb8e64dec59017bbce5dd4ad7c57adaa3dc58a2a32fb9,71adad692eee1424384a7d6ae26bd60e7587db9aee58f24d4c20c0614c8e50de,1,1.0,1,1,1,0.0,
